0000003826,scans,0000000130,DataLength
"header",0000000040,"lines"
"Date",4/7/2016,"Time",4:13:00 PM
"ID","HAL IDP LOW ENERGY #14936","Version",3
"Scans",9
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
00:11:47,    707188,       8190,       8150,      10680,     118630,      32790,      11140,       9140,       8600,      19210,
00:11:48,    708251,       8570,       7330,      11430,     118370,      33220,      10400,       8930,       9090,      19500,
00:11:49,    709314,       8030,       7950,      10920,     115340,      34620,      11570,       8380,       9720,      19160,
00:11:50,    710378,       7700,       7810,      11470,     118860,      33170,      10240,       8430,       9420,      19440,
00:11:51,    711441,       8150,       7630,      10600,     117280,      33440,      10870,       8750,       9060,      20360,
00:11:52,    712504,       8130,       7930,      11000,     115500,      33740,      10610,       8710,       9330,      19870,
00:11:53,    713568,       8400,       8240,      10650,     117930,      34920,      11060,       8920,       9300,      20400,
00:11:54,    714631,       8130,       7580,      10480,     116450,      33600,      10710,       8260,       9480,      19680,
00:11:55,    715694,       8080,       7910,      11030,     120140,      32800,      10980,       8610,       8950,      20460,
00:11:56,    716758,       7700,       7610,      11120,     120150,      33590,      11020,       9090,       8760,      19680,
00:11:57,    717821,       8150,       8180,      10870,     115610,      34420,      10920,       8980,       9210,      18820,
00:11:58,    718884,       7870,       7670,      10520,     117350,      33570,      10900,       9110,       8970,      19610,
00:11:59,    719948,       7840,       7830,      11710,     116330,      32970,      11290,       9120,       8970,      18790,
00:12:01,    721011,       7790,       7610,      11140,     118700,      32890,      10570,       8500,       8800,      18470,
00:12:02,    722074,       8190,       7020,      11380,     118930,      32780,      10790,       9250,       9280,      19260,
00:12:03,    723138,       8090,       7670,      10180,     119150,      35100,      11270,       8650,       9420,      20250,
00:12:04,    724201,       8260,       7660,      10370,     116130,      34210,      11160,       8240,       8830,      18840,
00:12:05,    725264,       8090,       8290,      11080,     118550,      33100,      11310,       8650,       9440,      20610,
00:12:06,    726328,       8200,       7760,      10780,     118500,      33480,      10490,       8970,       8990,      19700,
00:12:07,    727391,       8120,       8190,      11300,     119540,      33730,      11140,       9120,       9320,      20610,
00:12:08,    728454,       7930,       7460,      10810,     118660,      34170,      10850,       9250,       9640,      19330,
00:12:09,    729518,       8490,       7860,      11120,     118520,      34280,      10830,       8810,       9610,      19700,
00:12:10,    730581,       8540,       7850,      11270,     118070,      34250,      10460,       8510,       9000,      18810,
00:12:11,    731644,       8710,       7110,      11370,     117250,      34550,      10490,       9130,       9180,      18940,
00:12:12,    732708,       8360,       7840,      11250,     117070,      31960,      11120,       9070,       9260,      19560,
00:12:13,    733771,       8070,       7490,      10790,     117370,      32840,      10810,       8360,       8410,      19360,
00:12:14,    734834,       8820,       8260,      11950,     117650,      33580,      10420,       9010,       8800,      20710,
00:12:15,    735898,       7600,       7580,      11290,     118120,      33330,      10660,       9160,       8990,      20320,
00:12:16,    736961,       8290,       7290,      10640,     120750,      33500,      11030,       9100,       8930,      19480,
00:12:18,    738024,       8160,       7810,      11420,     119370,      33390,      10790,       9560,       9360,      21080,
00:12:19,    739088,       8420,       8230,      11180,     118690,      33850,      10820,       9160,       8630,      20590,
00:12:20,    740151,       8220,       8270,      10430,     118160,      32760,      10900,       8980,       9210,      20130,
00:12:21,    741214,       8060,       7410,      11050,     120020,      34700,      10800,       8990,       8950,      19820,
00:12:22,    742278,       8500,       7940,      10240,     117110,      34160,      10680,       8390,       8750,      18920,
00:12:23,    743341,       8560,       7070,      11090,     118450,      33020,      10940,       8450,       9340,      19180,
00:12:24,    744404,       8120,       7830,      11010,     119990,      32820,      10900,       8540,       9280,      20360,
00:12:25,    745468,       7850,       7940,      11010,     119550,      32810,      10420,       9290,       9440,      19650,
00:12:26,    746531,       8010,       8140,      10970,     116690,      32910,      10100,       9040,       9370,      19880,
00:12:27,    747594,       8420,       8320,      11350,     117930,      33090,      10640,       9040,       9320,      18640,
00:12:28,    748658,       8210,       7700,      11100,     118170,      33160,      10490,       9120,       8830,      20270,
00:12:29,    749721,       8440,       7600,      11210,     116900,      33760,      10660,       9000,       9180,      19570,
00:12:30,    750784,       8120,       8050,      11360,     116510,      33370,      11420,       9140,       9260,      19560,
00:12:31,    751848,       8100,       7760,      10810,     116880,      33200,      10440,       9290,       8890,      19340,
00:12:32,    752911,       7930,       7730,      10940,     117840,      32730,      10980,       9180,       8480,      18910,
00:12:33,    753974,       7910,       7910,      10520,     118700,      33670,      11690,       8510,       9200,      19910,
00:12:35,    755038,       8570,       7910,      10970,     120450,      33750,      10530,       9210,       9010,      19530,
00:12:36,    756101,       7710,       7290,      10950,     118440,      33650,      11220,       8730,       8680,      19460,
00:12:37,    757164,       8930,       7600,      10540,     119500,      33470,      10150,       8640,       8900,      21270,
00:12:38,    758228,       7970,       7670,      11030,     117840,      33920,      11120,       8360,       8960,      20320,
00:12:39,    759291,       8010,       7500,      10190,     118600,      33390,      10780,       9020,       9880,      19330,
00:12:40,    760354,       8320,       7710,      10960,     120080,      33460,      11320,       8290,       9310,      19510,
00:12:41,    761418,       8190,       6930,      10760,     118770,      32550,      10490,       8790,       9320,      19130,
00:12:42,    762481,       7880,       7680,      10650,     117450,      32930,      10910,       8420,       8890,      19390,
